graph_id,node_index,op,fused_nodes,worker_us,barrier_us,name,src0,src1
10,19,MUL_MAT,0,57,21,"node_1626","blk.9.hc_ffn_down.weight","hc_norm-9"
10,20,SCALE,0,0,1,"node_1627","node_1626",""
10,21,UNARY,0,0,1,"node_1628","node_1627",""
10,22,MUL_MAT,0,63,2,"node_1629","blk.9.hc_ffn_up.weight","node_1628"
10,23,UNARY,0,30,0,"hc_gate-9","node_1629",""
10,24,MUL,0,5,0,"node_1631","hc_norm-9","hc_gate-9"
10,27,CONT,0,0,2," (reshaped) (view) (cont)"," (reshaped) (view)",""
10,29,ADD,0,1,1,"node_1636"," (reshaped) (view) (cont)"," (reshaped) (view)"
10,31,ADD,0,1,5,"node_1638","node_1636"," (reshaped) (view)"
10,33,ADD,0,1,1,"node_1640","node_1638"," (reshaped) (view)"
10,34,SCALE,0,0,1,"ffn_moe_inp-9","node_1640",""
10,35,MUL_MAT,0,89,12,"ffn_moe_logits-9","blk.9.ffn_gate_inp.weight","ffn_moe_inp-9"
10,36,SOFT_MAX,0,2,1,"ffn_moe_probs-9","ffn_moe_logits-9",""
10,38,ARGSORT,0,20,0,"ffn_moe_argsort-9","ffn_moe_probs-9",""
10,40,GET_ROWS,0,0,1,"ffn_moe_weights-9","ffn_moe_probs-9 (reshaped)","ffn_moe_topk-9"
10,42,SUM_ROWS,0,0,10,"ffn_moe_weights_sum-9","ffn_moe_weights-9 (reshaped)",""
10,43,CLAMP,0,0,2,"ffn_moe_weights_sum_clamped-9","ffn_moe_weights_sum-9",""
10,44,DIV,0,0,2,"ffn_moe_weights_norm-9","ffn_moe_weights-9 (reshaped)","ffn_moe_weights_sum_clamped-9"
10,47,MUL_MAT_ID,0,162,15,"ffn_moe_gate-9","blk.9.ffn_gate_exps.weight","ffn_moe_inp-9 (reshaped)"
10,48,MUL_MAT_ID,0,169,9,"ffn_moe_up-9","blk.9.ffn_up_exps.weight","ffn_moe_inp-9 (reshaped)"
10,49,GLU,0,1,1,"ffn_moe_swiglu-9","ffn_moe_gate-9","ffn_moe_up-9"
10,50,MUL_MAT_ID,0,129,96,"ffn_moe_down-9","blk.9.ffn_down_exps.weight","ffn_moe_swiglu-9"
10,51,MUL,0,2,2,"ffn_moe_weighted-9","ffn_moe_down-9","ffn_moe_weights_norm-9 (reshaped)"
10,62,ADD,0,2,2,"node_1669","ffn_moe_weighted-9 (view)","ffn_moe_weighted-9 (view)"
10,63,ADD,0,1,1,"node_1670","node_1669","ffn_moe_weighted-9 (view)"
10,64,ADD,0,1,1,"node_1671","node_1670","ffn_moe_weighted-9 (view)"
10,65,ADD,0,1,1,"node_1672","node_1671","ffn_moe_weighted-9 (view)"
10,66,ADD,0,1,0,"node_1673","node_1672","ffn_moe_weighted-9 (view)"
10,67,ADD,0,1,0,"node_1674","node_1673","ffn_moe_weighted-9 (view)"
10,68,ADD,0,1,0,"node_1675","node_1674","ffn_moe_weighted-9 (view)"
10,69,ADD,0,2,0,"node_1676","node_1675","ffn_moe_weighted-9 (view)"
10,70,ADD,0,1,1,"ffn_moe_out-9","node_1676","ffn_moe_weighted-9 (view)"
10,71,MUL_MAT,0,29,7,"ffn_gate-9","blk.9.ffn_gate_shexp.weight","ffn_moe_inp-9"
10,72,MUL_MAT,0,30,10,"ffn_up-9","blk.9.ffn_up_shexp.weight","ffn_moe_inp-9"
10,73,GLU,0,0,2,"ffn_swiglu-9","ffn_gate-9","ffn_up-9"
10,74,MUL_MAT,0,29,126,"ffn_shexp-9","blk.9.ffn_down_shexp.weight","ffn_swiglu-9"
10,75,MUL_MAT,0,4,0,"shared_expert_gate-9","blk.9.ffn_gate_inp_shexp.weight","ffn_moe_inp-9"
10,76,UNARY,0,1,1,"shared_expert_gate_sigmoid-9","shared_expert_gate-9",""
10,77,MUL,0,2,1,"ffn_shexp_gated-9","ffn_shexp-9","shared_expert_gate_sigmoid-9"
10,78,ADD,0,1,1,"ffn_out-9","ffn_moe_out-9","ffn_shexp_gated-9"
10,80,REPEAT,0,1,1,"node_1687","ffn_out-9 (reshaped)",""
10,81,MUL_MAT,0,8,5,"hc_inject-9","blk.9.hc_ffn_inject.weight","hc_norm-9"
10,82,SCALE,0,0,1,"node_1689","hc_inject-9",""
10,83,UNARY,0,1,1,"node_1690","node_1689",""
10,84,SCALE,0,0,1,"node_1691","node_1690",""
10,86,MUL,0,2,2,"node_1693","node_1687"," (reshaped)"
10,87,ADD,0,1,1,"l_last-9","hc_combine-9","node_1693"
10,88,RMS_NORM,0,1,1,"node_1695","l_last-9",""
10,90,MUL,0,6,0,"hc_norm-10"," (reshaped)","blk.10.hc_attn_norm.weight"
10,91,MUL_MAT,0,64,28,"node_1698","blk.10.hc_attn_down.weight","hc_norm-10"
10,92,SCALE,0,0,11,"node_1699","node_1698",""
10,93,UNARY,0,1,3,"node_1700","node_1699",""
10,94,MUL_MAT,0,74,15,"node_1701","blk.10.hc_attn_up.weight","node_1700"
10,95,UNARY,0,30,1,"hc_gate-10","node_1701",""
10,96,MUL,0,5,2,"node_1703","hc_norm-10","hc_gate-10"
10,99,CONT,0,0,2," (reshaped) (view) (cont)"," (reshaped) (view)",""
10,101,ADD,0,1,1,"node_1708"," (reshaped) (view) (cont)"," (reshaped) (view)"
10,103,ADD,0,1,3,"node_1710","node_1708"," (reshaped) (view)"
10,105,ADD,0,1,0,"node_1712","node_1710"," (reshaped) (view)"
10,106,SCALE,0,0,1,"hc_mixed-10","node_1712",""
10,109,SCALE,0,0,6,"cache_r_l10 (reshaped) (view) (view)","cache_r_l10 (reshaped) (view)",""
10,110,GET_ROWS,0,11,1,"node_1717","cache_r_l10 (reshaped)"," (view)"
10,111,GET_ROWS,0,0,2,"node_1718","cache_r_l10 (reshaped)"," (view)"
10,113,CPY,0,0,2,"cache_r_l10 (view) (copy of )","node_1718","cache_r_l10 (view)"
10,115,MUL_MAT,0,551,26,"node_1722","blk.10.attn_qkv.weight","hc_mixed-10"
10,118,CONCAT,0,83,1,"node_1725","conv_state_at-10","linear_attn_qkv_mixed-10 (transposed)"
10,120,CONT,0,2,4," (view) (cont)"," (view)",""
10,122,CPY,0,1,1,"cache_r_l10 (view) (copy of  (view) (cont))"," (view) (cont)","cache_r_l10 (view)"
10,125,SCALE,0,0,1,"cache_s_l10 (reshaped) (view) (view)","cache_s_l10 (reshaped) (view)",""
10,126,GET_ROWS,0,461,1,"node_1733","cache_s_l10 (reshaped)"," (view)"
10,127,GET_ROWS,0,0,8,"node_1734","cache_s_l10 (reshaped)"," (view)"
10,129,CPY,0,1,4,"cache_s_l10 (view) (copy of )","node_1734","cache_s_l10 (view)"
10,130,SSM_CONV,0,4,8,"conv_output_raw-10","node_1725","blk.10.ssm_conv1d.weight"
10,131,UNARY,0,8,4,"conv_output_silu-10","conv_output_raw-10",""
10,133,L2_NORM,0,0,9,"q_conv_predelta-10","q_conv-10",""
10,135,L2_NORM,0,0,27,"k_conv_predelta-10","k_conv-10",""
10,137,MUL_MAT,0,8,13,"node_1744","blk.10.ssm_alpha.weight","hc_mixed-10"
10,139,ADD,0,1,8,"node_1746","alpha-10","blk.10.ssm_dt.bias"
10,140,UNARY,0,2,0,"a_softplus-10","node_1746",""
10,141,MUL,0,1,1,"gate-10","a_softplus-10","blk.10.ssm_a"
10,143,MUL_MAT,0,18,1,"node_1750","blk.10.ssm_beta.weight","hc_mixed-10"
10,145,UNARY,0,1,1,"beta_sigmoid-10","beta-10",""
10,147,GATED_DELTA_NET,0,94,10,"node_1754","q_conv_predelta-10","k_conv_predelta-10"
10,150,CPY,0,44,9,"cache_s_l10 (view) (copy of new_state-10)","new_state-10","cache_s_l10 (view)"
10,152,RMS_NORM,0,1,2,"norm-10","attn_output-10",""
11,0,MUL_MAT,0,302,0,"z-10","blk.10.attn_gate.weight","hc_mixed-10"
11,2,UNARY,0,2,1,"node_1763","z-10 (reshaped)",""
11,3,MUL,0,1,2,"node_1764","CPU#node_1760#0","node_1763"
11,5,MUL_MAT,0,281,30,"linear_attn_out-10","blk.10.ssm_out.weight","final_output-10"
11,8,REPEAT,0,2,3,"node_1769","linear_attn_out-10 (reshaped) (reshaped)",""
11,9,MUL_MAT,0,14,2,"hc_inject-10","blk.10.hc_attn_inject.weight","hc_norm-10"
11,10,SCALE,0,0,2,"node_1771","hc_inject-10",""
11,11,UNARY,0,0,1,"node_1772","node_1771",""
11,12,SCALE,0,0,1,"node_1773","node_1772",""
11,14,MUL,0,3,1,"node_1775","node_1769"," (reshaped)"
11,15,ADD,0,2,1,"hc_combine-10","l_last-9","node_1775"
11,16,RMS_NORM,0,3,1,"node_1777","hc_combine-10",""
11,18,MUL,0,8,0,"hc_norm-10"," (reshaped)","blk.10.hc_ffn_norm.weight"
11,19,MUL_MAT,0,61,14,"node_1780","blk.10.hc_ffn_down.weight","hc_norm-10"
11,20,SCALE,0,0,9,"node_1781","node_1780",""
11,21,UNARY,0,0,2,"node_1782","node_1781",""
11,22,MUL_MAT,0,62,3,"node_1783","blk.10.hc_ffn_up.weight","node_1782"
11,23,UNARY,0,36,0,"hc_gate-10","node_1783",""
11,24,MUL,0,5,1,"node_1785","hc_norm-10","hc_gate-10"
11,27,CONT,0,0,6," (reshaped) (view) (cont)"," (reshaped) (view)",""
11,29,ADD,0,1,1,"node_1790"," (reshaped) (view) (cont)"," (reshaped) (view)"
11,31,ADD,0,1,1,"node_1792","node_1790"," (reshaped) (view)"
11,33,ADD,0,1,1,"node_1794","node_1792"," (reshaped) (view)"
11,34,SCALE,0,0,2,"ffn_moe_inp-10","node_1794",""
11,35,MUL_MAT,0,84,15,"ffn_moe_logits-10","blk.10.ffn_gate_inp.weight","ffn_moe_inp-10"
11,36,SOFT_MAX,0,2,1,"ffn_moe_probs-10","ffn_moe_logits-10",""
11,38,ARGSORT,0,23,0,"ffn_moe_argsort-10","ffn_moe_probs-10",""
11,40,GET_ROWS,0,0,1,"ffn_moe_weights-10","ffn_moe_probs-10 (reshaped)","ffn_moe_topk-10"
11,42,SUM_ROWS,0,0,2,"ffn_moe_weights_sum-10","ffn_moe_weights-10 (reshaped)",""
11,43,CLAMP,0,0,2,"ffn_moe_weights_sum_clamped-10","ffn_moe_weights_sum-10",""
11,44,DIV,0,0,1,"ffn_moe_weights_norm-10","ffn_moe_weights-10 (reshaped)","ffn_moe_weights_sum_clamped-10"
11,47,MUL_MAT_ID,0,173,14,"ffn_moe_gate-10","blk.10.ffn_gate_exps.weight","ffn_moe_inp-10 (reshaped)"
11,48,MUL_MAT_ID,0,186,4,"ffn_moe_up-10","blk.10.ffn_up_exps.weight","ffn_moe_inp-10 (reshaped)"
11,49,GLU,0,1,1,"ffn_moe_swiglu-10","ffn_moe_gate-10","ffn_moe_up-10"
11,50,MUL_MAT_ID,0,168,51,"ffn_moe_down-10","blk.10.ffn_down_exps.weight","ffn_moe_swiglu-10"
11,51,MUL,0,3,1,"ffn_moe_weighted-10","ffn_moe_down-10","ffn_moe_weights_norm-10 (reshaped)"
11,62,ADD,0,2,10,"node_1823","ffn_moe_weighted-10 (view)","ffn_moe_weighted-10 (view)"
11,63,ADD,0,1,1,"node_1824","node_1823","ffn_moe_weighted-10 (view)"
11,64,ADD,0,2,0,"node_1825","node_1824","ffn_moe_weighted-10 (view)"
11,65,ADD,0,2,0,"node_1826","node_1825","ffn_moe_weighted-10 (view)"
11,66,ADD,0,2,0,"node_1827","node_1826","ffn_moe_weighted-10 (view)"
11,67,ADD,0,1,1,"node_1828","node_1827","ffn_moe_weighted-10 (view)"
11,68,ADD,0,2,0,"node_1829","node_1828","ffn_moe_weighted-10 (view)"
11,69,ADD,0,1,1,"node_1830","node_1829","ffn_moe_weighted-10 (view)"
11,70,ADD,0,1,1,"ffn_moe_out-10","node_1830","ffn_moe_weighted-10 (view)"
11,71,MUL_MAT,0,32,4,"ffn_gate-10","blk.10.ffn_gate_shexp.weight","ffn_moe_inp-10"
11,72,MUL_MAT,0,31,7,"ffn_up-10","blk.10.ffn_up_shexp.weight","ffn_moe_inp-10"
11,73,GLU,0,1,0,"ffn_swiglu-10","ffn_gate-10","ffn_up-10"
11,74,MUL_MAT,0,32,7,"ffn_shexp-10","blk.10.ffn_down_shexp.weight","ffn_swiglu-10"
11,75,MUL_MAT,0,2,1,"shared_expert_gate-10","blk.10.ffn_gate_inp_shexp.weight","ffn_moe_inp-10"
11,76,UNARY,0,0,2,"shared_expert_gate_sigmoid-10","shared_expert_gate-10",""
11,77,MUL,0,3,7,"ffn_shexp_gated-10","ffn_shexp-10","shared_expert_gate_sigmoid-10"
11,78,ADD,0,2,7,"ffn_out-10","ffn_moe_out-10","ffn_shexp_gated-10"
11,80,REPEAT,0,3,0,"node_1841","ffn_out-10 (reshaped)",""
11,81,MUL_MAT,0,7,3,"hc_inject-10","blk.10.hc_ffn_inject.weight","hc_norm-10"
11,82,SCALE,0,0,8,"node_1843","hc_inject-10",""
11,83,UNARY,0,0,1,"node_1844","node_1843",""
11,84,SCALE,0,0,2,"node_1845","node_1844",""
11,86,MUL,0,4,3,"node_1847","node_1841"," (reshaped)"
11,87,ADD,0,1,1,"l_last-10","hc_combine-10","node_1847"
11,88,RMS_NORM,0,2,2,"node_1849","l_last-10",""
11,90,MUL,0,8,2,"hc_norm-11"," (reshaped)","blk.11.hc_attn_norm.weight"
11,91,MUL_MAT,0,67,15,"node_1852","blk.11.hc_attn_down.weight","hc_norm-11"
11,92,SCALE,0,0,2,"node_1853","node_1852",""
11,93,UNARY,0,1,1,"node_1854","node_1853",""
11,94,MUL_MAT,0,63,5,"node_1855","blk.11.hc_attn_up.weight","node_1854"
11,95,UNARY,0,36,1,"hc_gate-11","node_1855",""
11,96,MUL,0,6,0,"node_1857","hc_norm-11","hc_gate-11"
11,99,CONT,0,0,1," (reshaped) (view) (cont)"," (reshaped) (view)",""
11,101,ADD,0,1,0,"node_1862"," (reshaped) (view) (cont)"," (reshaped) (view)"
11,103,ADD,0,1,1,"node_1864","node_1862"," (reshaped) (view)"
11,105,ADD,0,2,0,"node_1866","node_1864"," (reshaped) (view)"
11,106,SCALE,0,0,2,"hc_mixed-11","node_1866",""
11,107,MUL_MAT,0,15,3,"node_1868","blk.11.indexer.k_proj.weight","hc_mixed-11"
11,110,SET_ROWS,0,1,0,"cache_idx_k_l11 (view)","indexer_k_raw-11 (view)","leaf_98"
11,111,MUL_MAT,0,608,22,"Qcur_full-11","blk.11.attn_q.weight","hc_mixed-11"
11,113,RMS_NORM,1,1,1,"norm-11","Qcur_reshaped-11",""
11,115,ROPE,0,5,9,"Qcur-11","Qcur_normed-11","leaf_102"
11,116,MUL_MAT,0,29,10,"Vcur-11","blk.11.attn_v.weight","hc_mixed-11"
11,118,MUL_MAT,0,28,8,"Kcur-11","blk.11.attn_k.weight","hc_mixed-11"
11,120,RMS_NORM,1,1,1,"norm-11","Kcur-11 (reshaped)",""
11,122,ROPE,0,2,1,"Kcur-11","Kcur_normed-11","leaf_102"
11,124,SET_ROWS,0,1,0,"cache_k_l11 (view)","Kcur-11 (view)","leaf_106"
11,126,SET_ROWS,0,0,2,"cache_v_l11 (view)","Vcur-11 (view)","leaf_108"
11,133,FILL,0,0,1,"node_1894","leaf_337",""
11,136,GET_ROWS,0,2,7,"node_1897","cache_idx_k_l11 (view) (view)","leaf_111"
11,139,CONT,0,0,5," (reshaped) (view) (cont)"," (reshaped) (view)",""
11,141,CONT,0,0,2," (reshaped) (view) (cont)"," (reshaped) (view)",""
11,142,ADD,0,1,2,"node_1903"," (reshaped) (view) (cont)"," (reshaped) (view) (cont)"
11,144,CONT,0,0,2," (reshaped) (view) (cont)"," (reshaped) (view)",""
11,145,ADD,0,1,1,"node_1906","node_1903"," (reshaped) (view) (cont)"
11,147,CONT,0,1,1," (reshaped) (view) (cont)"," (reshaped) (view)",""
11,148,ADD,0,0,1,"node_1909","node_1906"," (reshaped) (view) (cont)"
11,149,SCALE,0,0,10,"indexer_k_pooled-11","node_1909",""
11,151,RMS_NORM,0,9,0,"norm-11","indexer_k_pooled-11 (reshaped)",""
12,0,MUL_MAT,0,61,1,"node_1916","blk.11.indexer.q_proj.weight","hc_mixed-11"
12,2,RMS_NORM,1,1,1,"norm-11"," (reshaped)",""
12,4,ROPE,0,2,1,"indexer_q-11","node_1919","leaf_102"
12,5,CONT,0,0,2,"indexer_q-11 (cont)","indexer_q-11",""
12,7,MUL_MAT,0,5,9,"node_1923","CPU#indexer_k-11#0","indexer_q-11 (cont) (reshaped)"
12,9,UNARY,0,0,1,"node_1925"," (reshaped)",""
12,11,CONT,0,0,2," (permuted) (cont)"," (permuted)",""
12,12,SUM_ROWS,0,0,2,"node_1928"," (permuted) (cont)",""
12,14,ADD,0,0,1,"node_1930","indexer_score-11","leaf_116"
12,16,CONT,0,0,2," (permuted) (cont)"," (permuted)",""
12,17,GET_ROWS,0,0,2,"node_1933"," (permuted) (cont)","leaf_117"
12,19,CONT,0,0,2," (permuted) (cont)"," (permuted)",""
12,20,CPY,0,1,1,"attn_inp_kq_mask (copy)","attn_inp_kq_mask","attn_inp_kq_mask (copy)"
12,22,ADD,0,0,1,"indexer_score_tokens-11"," (permuted) (cont)","attn_inp_kq_mask (copy) (reshaped)"
12,23,TOP_K,0,10,0,"node_1939","indexer_score_tokens-11",""
12,24,CONT,0,0,2," (cont)","node_1939",""
12,27,FILL,0,0,1,"node_1943","attn_inp_kq_mask",""
12,29,SET_ROWS,0,0,1," (view) (view)","node_1894","indexer_top_k-11 (view)"
12,31,ADD,0,1,1,"node_1947"," (view) (view) (view)","attn_inp_kq_mask"
12,32,FLASH_ATTN_EXT,0,79,1,"node_1948","Qcur-11 (view) (permuted)","cache_k_l11 (view) (permuted)"
12,35,CONT,0,0,5,"gate_reshaped-11","Qcur_full-11 (view)",""
12,36,UNARY,0,24,0,"gate_sigmoid-11","gate_reshaped-11",""
12,37,MUL,0,3,1,"attn_gated-11","attn_pregate-11","gate_sigmoid-11"
12,38,MUL_MAT,0,329,1,"attn_output-11","blk.11.attn_output.weight","attn_gated-11"
12,40,REPEAT,0,2,1,"node_1956","attn_output-11 (reshaped)",""
12,41,MUL_MAT,0,9,2,"hc_inject-11","blk.11.hc_attn_inject.weight","hc_norm-11"
12,42,SCALE,0,0,1,"node_1958","hc_inject-11",""
12,43,UNARY,0,1,1,"node_1959","node_1958",""
12,44,SCALE,0,0,0,"node_1960","node_1959",""
12,46,MUL,0,3,1,"node_1962","node_1956"," (reshaped)"
12,47,ADD,0,2,1,"hc_combine-11","l_last-10","node_1962"
12,48,RMS_NORM,0,3,0,"node_1964","hc_combine-11",""
12,50,MUL,0,8,0,"hc_norm-11"," (reshaped)","blk.11.hc_ffn_norm.weight"
12,51,MUL_MAT,0,73,1,"node_1967","blk.11.hc_ffn_down.weight","hc_norm-11"
12,52,SCALE,0,0,1,"node_1968","node_1967",""
12,53,UNARY,0,0,1,"node_1969","node_1968",""
12,54,MUL_MAT,0,75,8,"node_1970","blk.11.hc_ffn_up.weight","node_1969"
12,55,UNARY,0,38,1,"hc_gate-11","node_1970",""
12,56,MUL,0,6,11,"node_1972","hc_norm-11","hc_gate-11"
12,59,CONT,0,0,15," (reshaped) (view) (cont)"," (reshaped) (view)",""
12,61,ADD,0,1,3,"node_1977"," (reshaped) (view) (cont)"," (reshaped) (view)"
12,63,ADD,0,2,1,"node_1979","node_1977"," (reshaped) (view)"
12,65,ADD,0,2,2,"node_1981","node_1979"," (reshaped) (view)"
12,66,SCALE,0,0,13,"ffn_moe_inp-11","node_1981",""
12,67,MUL_MAT,0,117,1,"ffn_moe_logits-11","blk.11.ffn_gate_inp.weight","ffn_moe_inp-11"
12,68,SOFT_MAX,0,2,1,"ffn_moe_probs-11","ffn_moe_logits-11",""
12,70,ARGSORT,0,22,1,"ffn_moe_argsort-11","ffn_moe_probs-11",""
12,72,GET_ROWS,0,1,3,"ffn_moe_weights-11","ffn_moe_probs-11 (reshaped)","ffn_moe_topk-11"
12,74,SUM_ROWS,0,1,0,"ffn_moe_weights_sum-11","ffn_moe_weights-11 (reshaped)",""
12,75,CLAMP,0,0,3,"ffn_moe_weights_sum_clamped-11","ffn_moe_weights_sum-11",""
12,76,DIV,0,1,2,"ffn_moe_weights_norm-11","ffn_moe_weights-11 (reshaped)","ffn_moe_weights_sum_clamped-11"
12,79,MUL_MAT_ID,0,212,173,"ffn_moe_gate-11","blk.11.ffn_gate_exps.weight","ffn_moe_inp-11 (reshaped)"
12,80,MUL_MAT_ID,0,387,3,"ffn_moe_up-11","blk.11.ffn_up_exps.weight","ffn_moe_inp-11 (reshaped)"
12,81,GLU,0,1,65,"ffn_moe_swiglu-11","ffn_moe_gate-11","ffn_moe_up-11"
12,82,MUL_MAT_ID,0,432,5,"ffn_moe_down-11","blk.11.ffn_down_exps.weight","ffn_moe_swiglu-11"
12,83,MUL,0,3,9,"ffn_moe_weighted-11","ffn_moe_down-11","ffn_moe_weights_norm-11 (reshaped)"
12,94,ADD,0,2,4,"node_2010","ffn_moe_weighted-11 (view)","ffn_moe_weighted-11 (view)"
12,95,ADD,0,2,6,"node_2011","node_2010","ffn_moe_weighted-11 (view)"
12,96,ADD,0,1,1,"node_2012","node_2011","ffn_moe_weighted-11 (view)"
12,97,ADD,0,1,1,"node_2013","node_2012","ffn_moe_weighted-11 (view)"
12,98,ADD,0,1,1,"node_2014","node_2013","ffn_moe_weighted-11 (view)"
12,99,ADD,0,1,1,"node_2015","node_2014","ffn_moe_weighted-11 (view)"
12,100,ADD,0,1,1,"node_2016","node_2015","ffn_moe_weighted-11 (view)"
12,101,ADD,0,1,1,"node_2017","node_2016","ffn_moe_weighted-11 (view)"
12,102,ADD,0,1,0,"ffn_moe_out-11","node_2017","ffn_moe_weighted-11 (view)"
12,103,MUL_MAT,0,34,1,"ffn_gate-11","blk.11.ffn_gate_shexp.weight","ffn_moe_inp-11"
12,104,MUL_MAT,0,32,5,"ffn_up-11","blk.11.ffn_up_shexp.weight","ffn_moe_inp-11"
12,105,GLU,0,1,0,"ffn_swiglu-11","ffn_gate-11","ffn_up-11"
12,106,MUL_MAT,0,35,0,"ffn_shexp-11","blk.11.ffn_down_shexp.weight","ffn_swiglu-11"
12,107,MUL_MAT,0,3,1,"shared_expert_gate-11","blk.11.ffn_gate_inp_shexp.weight","ffn_moe_inp-11"
12,108,UNARY,0,1,1,"shared_expert_gate_sigmoid-11","shared_expert_gate-11",""
12,109,MUL,0,3,9,"ffn_shexp_gated-11","ffn_shexp-11","shared_expert_gate_sigmoid-11"
12,110,ADD,0,1,0,"ffn_out-11","ffn_moe_out-11","ffn_shexp_gated-11"
12,112,REPEAT,0,2,1,"node_2028","ffn_out-11 (reshaped)",""
12,113,MUL_MAT,0,8,0,"hc_inject-11","blk.11.hc_ffn_inject.weight","hc_norm-11"
12,114,SCALE,0,0,1,"node_2030","hc_inject-11",""
12,115,UNARY,0,1,2,"node_2031","node_2030",""
12,116,SCALE,0,0,2,"node_2032","node_2031",""
12,118,MUL,0,4,0,"node_2034","node_2028"," (reshaped)"
12,119,ADD,0,2,1,"l_last-11","hc_combine-11","node_2034"
12,120,RMS_NORM,0,3,1,"node_2036","l_last-11",""
12,122,MUL,0,9,0,"hc_norm-12"," (reshaped)","blk.12.hc_attn_norm.weight"
12,123,MUL_MAT,0,78,5,"node_2039","blk.12.hc_attn_down.weight","hc_norm-12"
12,124,SCALE,0,0,1,"node_2040","node_2039",""
12,125,UNARY,0,1,4,"node_2041","node_2040",""
12,126,MUL_MAT,0,68,158,"node_2042","blk.12.hc_attn_up.weight","node_2041"
12,127,UNARY,0,36,1,"hc_gate-12","node_2042",""
12,128,MUL,0,6,0,"node_2044","hc_norm-12","hc_gate-12"
12,131,CONT,0,0,2," (reshaped) (view) (cont)"," (reshaped) (view)",""
12,133,ADD,0,1,9,"node_2049"," (reshaped) (view) (cont)"," (reshaped) (view)"
12,135,ADD,0,1,1,"node_2051","node_2049"," (reshaped) (view)"
12,137,ADD,0,2,6,"node_2053","node_2051"," (reshaped) (view)"
12,138,SCALE,0,0,2,"hc_mixed-12","node_2053",""
12,141,SCALE,0,0,2,"cache_r_l12 (reshaped) (view) (view)","cache_r_l12 (reshaped) (view)",""
12,142,GET_ROWS,0,22,0,"node_2058","cache_r_l12 (reshaped)"," (view)"
12,143,GET_ROWS,0,0,2,"node_2059","cache_r_l12 (reshaped)"," (view)"
12,145,CPY,0,0,2,"cache_r_l12 (view) (copy of )","node_2059","cache_r_l12 (view)"
12,147,MUL_MAT,0,463,27,"node_2063","blk.12.attn_qkv.weight","hc_mixed-12"
12,150,CONCAT,0,83,0,"node_2066","conv_state_at-12","linear_attn_qkv_mixed-12 (transposed)"
12,152,CONT,0,2,2," (view) (cont)"," (view)",""
12,154,CPY,0,1,1,"cache_r_l12 (view) (copy of  (view) (cont))"," (view) (cont)","cache_r_l12 (view)"
12,157,SCALE,0,1,1,"cache_s_l12 (reshaped) (view) (view)","cache_s_l12 (reshaped) (view)",""
12,158,GET_ROWS,0,431,0,"node_2074","cache_s_l12 (reshaped)"," (view)"
12,159,GET_ROWS,0,0,2,"node_2075","cache_s_l12 (reshaped)"," (view)"
12,161,CPY,0,0,5,"cache_s_l12 (view) (copy of )","node_2075","cache_s_l12 (view)"
12,162,SSM_CONV,0,5,0,"conv_output_raw-12","node_2066","blk.12.ssm_conv1d.weight"
12,163,UNARY,0,8,1,"conv_output_silu-12","conv_output_raw-12",""
12,165,L2_NORM,0,1,1,"q_conv_predelta-12","q_conv-12",""
12,167,L2_NORM,0,0,2,"k_conv_predelta-12","k_conv-12",""
12,169,MUL_MAT,0,11,20,"node_2085","blk.12.ssm_alpha.weight","hc_mixed-12"
12,171,ADD,0,0,1,"node_2087","alpha-12","blk.12.ssm_dt.bias"
12,172,UNARY,0,2,1,"a_softplus-12","node_2087",""
12,173,MUL,0,1,1,"gate-12","a_softplus-12","blk.12.ssm_a"
12,175,MUL_MAT,0,12,1,"node_2091","blk.12.ssm_beta.weight","hc_mixed-12"
12,177,UNARY,0,0,1,"beta_sigmoid-12","beta-12",""
12,179,GATED_DELTA_NET,0,65,29,"node_2095","q_conv_predelta-12","k_conv_predelta-12"
12,182,CPY,0,52,17,"cache_s_l12 (view) (copy of new_state-12)","new_state-12","cache_s_l12 (view)"
12,184,RMS_NORM,0,1,1,"norm-12","attn_output-12",""
13,0,MUL_MAT,0,328,25,"z-12","blk.12.attn_gate.weight","hc_mixed-12"
13,2,UNARY,0,2,2,"node_2104","z-12 (reshaped)",""
13,3,MUL,0,1,1,"node_2105","CPU#node_2101#0","node_2104"
13,5,MUL_MAT,0,355,7,"linear_attn_out-12","blk.12.ssm_out.weight","final_output-12"
13,8,REPEAT,0,3,1,"node_2110","linear_attn_out-12 (reshaped) (reshaped)",""
13,9,MUL_MAT,0,8,3,"hc_inject-12","blk.12.hc_attn_inject.weight","hc_norm-12"
13,10,SCALE,0,0,5,"node_2112","hc_inject-12",""
13,11,UNARY,0,0,2,"node_2113","node_2112",""
13,12,SCALE,0,0,2,"node_2114","node_2113",""
13,14,MUL,0,3,1,"node_2116","node_2110"," (reshaped)"
13,15,ADD,0,2,1,"hc_combine-12","l_last-11","node_2116"
13,16,RMS_NORM,0,2,1,"node_2118","hc_combine-12",""
13,18,MUL,0,9,1,"hc_norm-12"," (reshaped)","blk.12.hc_ffn_norm.weight"
13,19,MUL_MAT,0,75,8,"node_2121","blk.12.hc_ffn_down.weight","hc_norm-12"
13,20,SCALE,0,1,1,"node_2122","node_2121",""
13,21,UNARY,0,0,8,"node_2123","node_2122",""
13,22,MUL_MAT,0,85,12,"node_2124","blk.12.hc_ffn_up.weight","node_2123"
13,23,UNARY,0,36,1,"hc_gate-12","node_2124",""
