sample,host_total_ms,stage,start_ms,end_ms,duration_ms
29,0.931865,gpu_dequant,0.3564159870147705,0.4485119879245758,0.0920960009098053
29,0.931865,gpu_promoted,0.47513601183891296,0.579584002494812,0.10444799065589905
29,0.931865,cpu_return_merge,0.76528000831604,0.7997440099716187,0.03446400165557861
30,1.279631,activation_d2h,0.0,0.02672000043094158,0.02672000043094158
30,1.279631,cpu,0.380125,1.041976,0.661851
30,1.279631,gpu_resident,0.0,0.4833280146121979,0.4833280146121979
30,1.279631,gpu_h2d,0.0,0.37036800384521484,0.37036800384521484
30,1.279631,gpu_dequant,0.37036800384521484,0.5038080215454102,0.1334400177001953
30,1.279631,gpu_promoted,0.5038080215454102,0.6113280057907104,0.10751998424530029
30,1.279631,cpu_return_merge,1.0444799959659576,1.1397119760513306,0.09523198008537292
31,0.943106,activation_d2h,0.0,0.02300800010561943,0.02300800010561943
31,0.943106,cpu,0.237941,0.745036,0.5070950000000001
31,0.943106,gpu_resident,0.0,0.27955201268196106,0.27955201268196106
31,0.943106,gpu_h2d,0.0,0.366239994764328,0.366239994764328
31,0.943106,gpu_dequant,0.366239994764328,0.44441598653793335,0.07817599177360535
31,0.943106,gpu_promoted,0.44441598653793335,0.5171200037002563,0.072704017162323
31,0.943106,cpu_return_merge,0.7906560003757477,0.8509439826011658,0.06028798222541809
32,1.097799,activation_d2h,0.0,0.028511999174952507,0.028511999174952507
32,1.097799,cpu,0.429094,0.900734,0.47164000000000006
32,1.097799,gpu_resident,0.0,0.4833280146121979,0.4833280146121979
32,1.097799,gpu_h2d,0.0,0.37193599343299866,0.37193599343299866
32,1.097799,gpu_dequant,0.37193599343299866,0.4689919948577881,0.09705600142478943
32,1.097799,gpu_promoted,0.4833280146121979,0.5826560258865356,0.09932801127433777
32,1.097799,cpu_return_merge,0.9208000302314758,0.9922559857368469,0.0714559555053711
33,0.850667,activation_d2h,0.0,0.025248000398278236,0.025248000398278236
33,0.850667,cpu,0.234017,0.671071,0.43705399999999994
33,0.850667,gpu_resident,0.0,0.5386239886283875,0.5386239886283875
33,0.850667,gpu_h2d,0.0,0.37116798758506775,0.37116798758506775
33,0.850667,gpu_dequant,0.37116798758506775,0.45772799849510193,0.08656001091003418
33,0.850667,gpu_promoted,0.5386239886283875,0.6350079774856567,0.09638398885726929
33,0.850667,cpu_return_merge,0.6963199786841869,0.7352319955825806,0.03891201689839363
34,0.917473,activation_d2h,0.0,0.031231999397277832,0.031231999397277832
34,0.917473,cpu,0.361676,0.716329,0.354653
34,0.917473,gpu_resident,0.0,0.2979840040206909,0.2979840040206909
34,0.917473,gpu_h2d,0.0,0.369951993227005,0.369951993227005
34,0.917473,gpu_dequant,0.369951993227005,0.44441598653793335,0.07446399331092834
34,0.917473,gpu_promoted,0.44441598653793335,0.532480001449585,0.08806401491165161
34,0.917473,cpu_return_merge,0.6288639977574348,0.6748160123825073,0.04595201462507248
35,1.37639,activation_d2h,0.0,0.037856001406908035,0.037856001406908035
35,1.37639,cpu,0.403302,0.785938,0.38263600000000003
35,1.37639,gpu_resident,0.0,0.41574400663375854,0.41574400663375854
35,1.37639,gpu_h2d,0.0,0.38659200072288513,0.38659200072288513
35,1.37639,gpu_dequant,0.38659200072288513,0.4505600035190582,0.0639680027961731
35,1.37639,gpu_promoted,0.4505600035190582,0.652288019657135,0.20172801613807678
35,1.37639,cpu_return_merge,1.16428804397583,1.2328959703445435,0.06860792636871338
36,0.949107,activation_d2h,0.0,0.026048000901937485,0.026048000901937485
36,0.949107,cpu,0.461084,0.799258,0.33817400000000003
36,0.949107,gpu_resident,0.0,0.4689919948577881,0.4689919948577881
36,0.949107,gpu_h2d,0.0,0.36323198676109314,0.36323198676109314
36,0.949107,gpu_dequant,0.36323198676109314,0.43827199935913086,0.07504001259803772
36,0.949107,gpu_promoted,0.4689919948577881,0.5273600220680237,0.058368027210235596
36,0.949107,cpu_return_merge,0.8049600124359131,0.834559977054596,0.02959996461868286
37,1.120096,activation_d2h,0.0,0.021247999742627144,0.021247999742627144
