run,token_index,context_tokens,decode_ms,sampling_ms,loop_ms
0,420,659,56.1622,1.754,57.9162
0,421,660,57.8274,1.4547,59.2821
0,422,661,54.9007,1.4574,56.3581
0,423,662,54.883,1.3608,56.2438
0,424,663,52.8991,1.4478,54.3469
0,425,664,54.1818,1.2864,55.4682
0,426,665,53.536,1.2383,54.7743
0,427,666,53.2399,1.7277,54.9676
0,428,667,50.9266,1.3685,52.2951
0,429,668,54.2889,1.3661,55.655
0,430,669,53.0982,1.5307,54.6289
0,431,670,53.1322,1.3245,54.4567
0,432,671,56.3005,1.5763,57.8768
0,433,672,53.9598,1.3371,55.2969
0,434,673,55.0361,2.4514,57.4875
0,435,674,51.7595,1.4078,53.1673
0,436,675,51.6115,1.4241,53.0356
0,437,676,54.8276,1.3178,56.1454
0,438,677,54.8724,1.4758,56.3482
0,439,678,54.6196,1.4674,56.087
0,440,679,53.8762,1.4682,55.3444
0,441,680,55.127,1.327,56.454
0,442,681,56.131,2.0792,58.2102
0,443,682,61.4513,1.2654,62.7167
0,444,683,55.0183,1.3147,56.333
0,445,684,54.404,1.3582,55.7622
0,446,685,57.9944,1.3348,59.3292
0,447,686,55.747,1.562,57.309
0,448,687,54.925,1.3235,56.2485
0,449,688,57.4162,1.406,58.8222
0,450,689,54.9551,1.4794,56.4345
0,451,690,56.425,1.3393,57.7643
0,452,691,55.1002,1.7547,56.8549
0,453,692,53.9701,1.7887,55.7588
0,454,693,53.0253,2.4571,55.4824
0,455,694,52.9588,2.1293,55.0881
0,456,695,55.3645,1.2961,56.6606
0,457,696,52.8907,2.0941,54.9848
0,458,697,56.1822,1.5077,57.6899
0,459,698,54.5441,1.2855,55.8296
0,460,699,54.3059,1.6455,55.9514
0,461,700,55.1572,1.5161,56.6733
0,462,701,52.9045,1.3428,54.2473
0,463,702,54.1176,1.6672,55.7848
0,464,703,54.7942,1.329,56.1232
0,465,704,55.4714,2.2513,57.7227
0,466,705,56.259,1.574,57.833
0,467,706,56.8909,1.8874,58.7783
0,468,707,54.4285,1.5278,55.9563
0,469,708,53.5127,1.5028,55.0155
0,470,709,54.9839,1.3633,56.3472
0,471,710,54.6651,1.5116,56.1767
0,472,711,57.5147,2.0551,59.5698
0,473,712,54.0697,1.3725,55.4422
0,474,713,56.488,1.4953,57.9833
0,475,714,53.5179,1.2581,54.776
0,476,715,52.9695,1.2792,54.2487
0,477,716,52.8306,2.2245,55.0551
0,478,717,51.7336,1.6729,53.4065
0,479,718,53.5094,1.3053,54.8147
0,480,719,55.4851,1.3944,56.8795
0,481,720,56.0827,1.7398,57.8225
0,482,721,51.6714,1.3673,53.0387
0,483,722,56.8433,1.3403,58.1836
0,484,723,53.8508,1.3631,55.2139
0,485,724,54.1833,1.3346,55.5179
0,486,725,56.6332,1.5983,58.2315
0,487,726,56.1885,2.4342,58.6227
0,488,727,55.9919,1.5082,57.5001
0,489,728,59.5322,1.5523,61.0845
0,490,729,55.3283,1.5247,56.853
0,491,730,58.5267,1.6819,60.2086
0,492,731,52.461,2.1053,54.5663
0,493,732,56.6919,1.3395,58.0314
0,494,733,55.4986,2.0445,57.5431
0,495,734,58.0319,2.5175,60.5494
0,496,735,55.1642,1.4684,56.6326
0,497,736,56.601,2.1192,58.7202
0,498,737,58.525,1.3099,59.8349
0,499,738,54.2945,1.3261,55.6206
